,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
379,2021,E02002559,2021 super output areas - middle layer,152,3 or more cars or vans in household,559
380,2021,E02002560,2021 super output areas - middle layer,152,Total: All households,2688
381,2021,E02002560,2021 super output areas - middle layer,152,No cars or vans in household,500
382,2021,E02002560,2021 super output areas - middle layer,152,1 car or van in household,1267
383,2021,E02002560,2021 super output areas - middle layer,152,2 cars or vans in household,705
384,2021,E02002560,2021 super output areas - middle layer,152,3 or more cars or vans in household,216
385,2021,E02002561,2021 super output areas - middle layer,152,Total: All households,2476
386,2021,E02002561,2021 super output areas - middle layer,152,No cars or vans in household,454
387,2021,E02002561,2021 super output areas - middle layer,152,1 car or van in household,1126
388,2021,E02002561,2021 super output areas - middle layer,152,2 cars or vans in household,706
389,2021,E02002561,2021 super output areas - middle layer,152,3 or more cars or vans in household,190
390,2021,E02002562,2021 super output areas - middle layer,152,Total: All households,2851
391,2021,E02002562,2021 super output areas - middle layer,152,No cars or vans in household,1149
392,2021,E02002562,2021 super output areas - middle layer,152,1 car or van in household,1159
393,2021,E02002562,2021 super output areas - middle layer,152,2 cars or vans in household,433
394,2021,E02002562,2021 super output areas - middle layer,152,3 or more cars or vans in household,110
395,2021,E02002563,2021 super output areas - middle layer,152,Total: All households,2470
396,2021,E02002563,2021 super output areas - middle layer,152,No cars or vans in household,609
397,2021,E02002563,2021 super output areas - middle layer,152,1 car or van in household,1136
398,2021,E02002563,2021 super output areas - middle layer,152,2 cars or vans in household,579
399,2021,E02002563,2021 super output areas - middle layer,152,3 or more cars or vans in household,146
400,2021,E02002564,2021 super output areas - middle layer,152,Total: All households,4352
401,2021,E02002564,2021 super output areas - middle layer,152,No cars or vans in household,1189
402,2021,E02002564,2021 super output areas - middle layer,152,1 car or van in household,1949
403,2021,E02002564,2021 super output areas - middle layer,152,2 cars or vans in household,967
404,2021,E02002564,2021 super output areas - middle layer,152,3 or more cars or vans in household,247
405,2021,E02002567,2021 super output areas - middle layer,152,Total: All households,4111
406,2021,E02002567,2021 super output areas - middle layer,152,No cars or vans in household,1218
407,2021,E02002567,2021 super output areas - middle layer,152,1 car or van in household,1917
408,2021,E02002567,2021 super output areas - middle layer,152,2 cars or vans in household,797
409,2021,E02002567,2021 super output areas - middle layer,152,3 or more cars or vans in household,179
410,2021,E02002568,2021 super output areas - middle layer,152,Total: All households,2721
411,2021,E02002568,2021 super output areas - middle layer,152,No cars or vans in household,439
412,2021,E02002568,2021 super output areas - middle layer,152,1 car or van in household,1208
413,2021,E02002568,2021 super output areas - middle layer,152,2 cars or vans in household,829
414,2021,E02002568,2021 super output areas - middle layer,152,3 or more cars or vans in household,245
415,2021,E02002569,2021 super output areas - middle layer,152,Total: All households,4064
416,2021,E02002569,2021 super output areas - middle layer,152,No cars or vans in household,535
417,2021,E02002569,2021 super output areas - middle layer,152,1 car or van in household,1700
418,2021,E02002569,2021 super output areas - middle layer,152,2 cars or vans in household,1390
419,2021,E02002569,2021 super output areas - middle layer,152,3 or more cars or vans in household,439
420,2021,E02002570,2021 super output areas - middle layer,152,Total: All households,3603
421,2021,E02002570,2021 super output areas - middle layer,152,No cars or vans in household,1422
422,2021,E02002570,2021 super output areas - middle layer,152,1 car or van in household,1544
423,2021,E02002570,2021 super output areas - middle layer,152,2 cars or vans in household,501
424,2021,E02002570,2021 super output areas - middle layer,152,3 or more cars or vans in household,136
425,2021,E02002571,2021 super output areas - middle layer,152,Total: All households,2701
426,2021,E02002571,2021 super output areas - middle layer,152,No cars or vans in household,751
427,2021,E02002571,2021 super output areas - middle layer,152,1 car or van in household,1212
428,2021,E02002571,2021 super output areas - middle layer,152,2 cars or vans in household,586
429,2021,E02002571,2021 super output areas - middle layer,152,3 or more cars or vans in household,152
430,2021,E02002572,2021 super output areas - middle layer,152,Total: All households,2795
431,2021,E02002572,2021 super output areas - middle layer,152,No cars or vans in household,932
432,2021,E02002572,2021 super output areas - middle layer,152,1 car or van in household,1246
433,2021,E02002572,2021 super output areas - middle layer,152,2 cars or vans in household,505
434,2021,E02002572,2021 super output areas - middle layer,152,3 or more cars or vans in household,112
435,2021,E02002573,2021 super output areas - middle layer,152,Total: All households,3971
436,2021,E02002573,2021 super output areas - middle layer,152,No cars or vans in household,382
437,2021,E02002573,2021 super output areas - middle layer,152,1 car or van in household,1569
438,2021,E02002573,2021 super output areas - middle layer,152,2 cars or vans in household,1513
439,2021,E02002573,2021 super output areas - middle layer,152,3 or more cars or vans in household,507
440,2021,E02007058,2021 super output areas - middle layer,152,Total: All households,5992
441,2021,E02007058,2021 super output areas - middle layer,152,No cars or vans in household,2407
442,2021,E02007058,2021 super output areas - middle layer,152,1 car or van in household,2655
443,2021,E02007058,2021 super output areas - middle layer,152,2 cars or vans in household,754
444,2021,E02007058,2021 super output areas - middle layer,152,3 or more cars or vans in household,176
445,2021,E02004290,2021 super output areas - middle layer,152,Total: All households,2588
446,2021,E02004290,2021 super output areas - middle layer,152,No cars or vans in household,350
447,2021,E02004290,2021 super output areas - middle layer,152,1 car or van in household,1030
448,2021,E02004290,2021 super output areas - middle layer,152,2 cars or vans in household,910
449,2021,E02004290,2021 super output areas - middle layer,152,3 or more cars or vans in household,298
450,2021,E02004291,2021 super output areas - middle layer,152,Total: All households,3354
451,2021,E02004291,2021 super output areas - middle layer,152,No cars or vans in household,847
452,2021,E02004291,2021 super output areas - middle layer,152,1 car or van in household,1445
453,2021,E02004291,2021 super output areas - middle layer,152,2 cars or vans in household,825
454,2021,E02004291,2021 super output areas - middle layer,152,3 or more cars or vans in household,237
455,2021,E02004292,2021 super output areas - middle layer,152,Total: All households,3673
456,2021,E02004292,2021 super output areas - middle layer,152,No cars or vans in household,657
457,2021,E02004292,2021 super output areas - middle layer,152,1 car or van in household,1591
458,2021,E02004292,2021 super output areas - middle layer,152,2 cars or vans in household,1092
459,2021,E02004292,2021 super output areas - middle layer,152,3 or more cars or vans in household,333
460,2021,E02004293,2021 super output areas - middle layer,152,Total: All households,4614
461,2021,E02004293,2021 super output areas - middle layer,152,No cars or vans in household,1572
462,2021,E02004293,2021 super output areas - middle layer,152,1 car or van in household,1885
463,2021,E02004293,2021 super output areas - middle layer,152,2 cars or vans in household,889
464,2021,E02004293,2021 super output areas - middle layer,152,3 or more cars or vans in household,268
465,2021,E02004294,2021 super output areas - middle layer,152,Total: All households,3655
466,2021,E02004294,2021 super output areas - middle layer,152,No cars or vans in household,570
467,2021,E02004294,2021 super output areas - middle layer,152,1 car or van in household,1562
468,2021,E02004294,2021 super output areas - middle layer,152,2 cars or vans in household,1173
469,2021,E02004294,2021 super output areas - middle layer,152,3 or more cars or vans in household,350
470,2021,E02004295,2021 super output areas - middle layer,152,Total: All households,3292
471,2021,E02004295,2021 super output areas - middle layer,152,No cars or vans in household,655
472,2021,E02004295,2021 super output areas - middle layer,152,1 car or van in household,1316
473,2021,E02004295,2021 super output areas - middle layer,152,2 cars or vans in household,998
474,2021,E02004295,2021 super output areas - middle layer,152,3 or more cars or vans in household,323
475,2021,E02004296,2021 super output areas - middle layer,152,Total: All households,3840
