,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TRANSPORT_NAME,OBS_VALUE
350,2001,E02006089,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2969.0
351,2001,E02006089,2001 super output areas - middle layer,305,Work mainly at or from home,222.0
352,2001,E02006089,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
353,2001,E02006089,2001 super output areas - middle layer,305,Train,13.0
354,2001,E02006089,2001 super output areas - middle layer,305,"Bus, minibus or coach",65.0
355,2001,E02006089,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",47.0
356,2001,E02006089,2001 super output areas - middle layer,305,Driving a car or van,1461.0
357,2001,E02006089,2001 super output areas - middle layer,305,Passenger in a car or van,197.0
358,2001,E02006089,2001 super output areas - middle layer,305,Taxi or minicab,17.0
359,2001,E02006089,2001 super output areas - middle layer,305,Bicycle,142.0
360,2001,E02006089,2001 super output areas - middle layer,305,On foot,788.0
361,2001,E02006089,2001 super output areas - middle layer,305,Other,14.0
362,2001,E02006089,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.14
363,2001,E02006089,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,40.0
364,2001,E02006089,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,37.0
365,2001,E02006090,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3044.0
366,2001,E02006090,2001 super output areas - middle layer,305,Work mainly at or from home,208.0
367,2001,E02006090,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
368,2001,E02006090,2001 super output areas - middle layer,305,Train,6.0
369,2001,E02006090,2001 super output areas - middle layer,305,"Bus, minibus or coach",53.0
370,2001,E02006090,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",45.0
371,2001,E02006090,2001 super output areas - middle layer,305,Driving a car or van,1579.0
372,2001,E02006090,2001 super output areas - middle layer,305,Passenger in a car or van,202.0
373,2001,E02006090,2001 super output areas - middle layer,305,Taxi or minicab,7.0
374,2001,E02006090,2001 super output areas - middle layer,305,Bicycle,230.0
375,2001,E02006090,2001 super output areas - middle layer,305,On foot,705.0
376,2001,E02006090,2001 super output areas - middle layer,305,Other,9.0
377,2001,E02006090,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,8.61
378,2001,E02006090,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,46.0
379,2001,E02006090,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,15.0
380,2001,E02006091,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,4557.0
381,2001,E02006091,2001 super output areas - middle layer,305,Work mainly at or from home,625.0
382,2001,E02006091,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",5.0
383,2001,E02006091,2001 super output areas - middle layer,305,Train,23.0
384,2001,E02006091,2001 super output areas - middle layer,305,"Bus, minibus or coach",96.0
385,2001,E02006091,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",92.0
386,2001,E02006091,2001 super output areas - middle layer,305,Driving a car or van,3028.0
387,2001,E02006091,2001 super output areas - middle layer,305,Passenger in a car or van,276.0
388,2001,E02006091,2001 super output areas - middle layer,305,Taxi or minicab,8.0
389,2001,E02006091,2001 super output areas - middle layer,305,Bicycle,122.0
390,2001,E02006091,2001 super output areas - middle layer,305,On foot,268.0
391,2001,E02006091,2001 super output areas - middle layer,305,Other,14.0
392,2001,E02006091,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.73
393,2001,E02006091,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,111.0
394,2001,E02006091,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,13.0
395,2001,E02006092,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3168.0
396,2001,E02006092,2001 super output areas - middle layer,305,Work mainly at or from home,198.0
397,2001,E02006092,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
398,2001,E02006092,2001 super output areas - middle layer,305,Train,11.0
399,2001,E02006092,2001 super output areas - middle layer,305,"Bus, minibus or coach",36.0
400,2001,E02006092,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",32.0
401,2001,E02006092,2001 super output areas - middle layer,305,Driving a car or van,1820.0
402,2001,E02006092,2001 super output areas - middle layer,305,Passenger in a car or van,174.0
403,2001,E02006092,2001 super output areas - middle layer,305,Taxi or minicab,3.0
404,2001,E02006092,2001 super output areas - middle layer,305,Bicycle,277.0
405,2001,E02006092,2001 super output areas - middle layer,305,On foot,605.0
406,2001,E02006092,2001 super output areas - middle layer,305,Other,9.0
407,2001,E02006092,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,9.36
408,2001,E02006092,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,43.0
409,2001,E02006092,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,5.0
410,2001,E02006093,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3123.0
411,2001,E02006093,2001 super output areas - middle layer,305,Work mainly at or from home,442.0
412,2001,E02006093,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
413,2001,E02006093,2001 super output areas - middle layer,305,Train,8.0
414,2001,E02006093,2001 super output areas - middle layer,305,"Bus, minibus or coach",28.0
415,2001,E02006093,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",46.0
416,2001,E02006093,2001 super output areas - middle layer,305,Driving a car or van,1937.0
417,2001,E02006093,2001 super output areas - middle layer,305,Passenger in a car or van,181.0
418,2001,E02006093,2001 super output areas - middle layer,305,Taxi or minicab,5.0
419,2001,E02006093,2001 super output areas - middle layer,305,Bicycle,43.0
420,2001,E02006093,2001 super output areas - middle layer,305,On foot,421.0
421,2001,E02006093,2001 super output areas - middle layer,305,Other,12.0
422,2001,E02006093,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.48
423,2001,E02006093,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,33.0
424,2001,E02006093,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,5.0
425,2001,E02006094,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2504.0
426,2001,E02006094,2001 super output areas - middle layer,305,Work mainly at or from home,337.0
427,2001,E02006094,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
428,2001,E02006094,2001 super output areas - middle layer,305,Train,16.0
429,2001,E02006094,2001 super output areas - middle layer,305,"Bus, minibus or coach",40.0
430,2001,E02006094,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",53.0
431,2001,E02006094,2001 super output areas - middle layer,305,Driving a car or van,1672.0
432,2001,E02006094,2001 super output areas - middle layer,305,Passenger in a car or van,165.0
433,2001,E02006094,2001 super output areas - middle layer,305,Taxi or minicab,5.0
434,2001,E02006094,2001 super output areas - middle layer,305,Bicycle,97.0
435,2001,E02006094,2001 super output areas - middle layer,305,On foot,109.0
436,2001,E02006094,2001 super output areas - middle layer,305,Other,10.0
437,2001,E02006094,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,12.61
438,2001,E02006094,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,47.0
439,2001,E02006094,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,9.0
440,2001,E02006095,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3540.0
441,2001,E02006095,2001 super output areas - middle layer,305,Work mainly at or from home,296.0
442,2001,E02006095,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
443,2001,E02006095,2001 super output areas - middle layer,305,Train,7.0
444,2001,E02006095,2001 super output areas - middle layer,305,"Bus, minibus or coach",63.0
445,2001,E02006095,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",46.0
446,2001,E02006095,2001 super output areas - middle layer,305,Driving a car or van,2189.0
447,2001,E02006095,2001 super output areas - middle layer,305,Passenger in a car or van,212.0
448,2001,E02006095,2001 super output areas - middle layer,305,Taxi or minicab,8.0
449,2001,E02006095,2001 super output areas - middle layer,305,Bicycle,42.0
450,2001,E02006095,2001 super output areas - middle layer,305,On foot,668.0
451,2001,E02006095,2001 super output areas - middle layer,305,Other,6.0
452,2001,E02006095,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,13.29
453,2001,E02006095,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,58.0
454,2001,E02006095,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,15.0
455,2001,E02006096,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2953.0
456,2001,E02006096,2001 super output areas - middle layer,305,Work mainly at or from home,213.0
457,2001,E02006096,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
458,2001,E02006096,2001 super output areas - middle layer,305,Train,5.0
459,2001,E02006096,2001 super output areas - middle layer,305,"Bus, minibus or coach",29.0
460,2001,E02006096,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",44.0
461,2001,E02006096,2001 super output areas - middle layer,305,Driving a car or van,1801.0
462,2001,E02006096,2001 super output areas - middle layer,305,Passenger in a car or van,200.0
463,2001,E02006096,2001 super output areas - middle layer,305,Taxi or minicab,14.0
464,2001,E02006096,2001 super output areas - middle layer,305,Bicycle,106.0
465,2001,E02006096,2001 super output areas - middle layer,305,On foot,533.0
466,2001,E02006096,2001 super output areas - middle layer,305,Other,8.0
467,2001,E02006096,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.37
468,2001,E02006096,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,32.0
469,2001,E02006096,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,3.0
470,2001,E02006097,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2337.0
