,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
354,2001,E02002527,2001 super output areas - middle layer,305,All households,2290
355,2001,E02002527,2001 super output areas - middle layer,305,No adults in employment - with dependent children,225
356,2001,E02002527,2001 super output areas - middle layer,305,No adults in employment - without dependent children,833
357,2001,E02002527,2001 super output areas - middle layer,305,With dependent children - all ages,795
358,2001,E02002527,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,292
359,2001,E02002527,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1084
360,2001,E02002528,2001 super output areas - middle layer,305,All households,2241
361,2001,E02002528,2001 super output areas - middle layer,305,No adults in employment - with dependent children,71
362,2001,E02002528,2001 super output areas - middle layer,305,No adults in employment - without dependent children,898
363,2001,E02002528,2001 super output areas - middle layer,305,With dependent children - all ages,628
364,2001,E02002528,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,174
365,2001,E02002528,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1033
366,2001,E02002529,2001 super output areas - middle layer,305,All households,2563
367,2001,E02002529,2001 super output areas - middle layer,305,No adults in employment - with dependent children,138
368,2001,E02002529,2001 super output areas - middle layer,305,No adults in employment - without dependent children,997
369,2001,E02002529,2001 super output areas - middle layer,305,With dependent children - all ages,708
370,2001,E02002529,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,226
371,2001,E02002529,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1092
372,2001,E02002530,2001 super output areas - middle layer,305,All households,2694
373,2001,E02002530,2001 super output areas - middle layer,305,No adults in employment - with dependent children,172
374,2001,E02002530,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1057
375,2001,E02002530,2001 super output areas - middle layer,305,With dependent children - all ages,758
376,2001,E02002530,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,283
377,2001,E02002530,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1257
378,2001,E02002531,2001 super output areas - middle layer,305,All households,3310
379,2001,E02002531,2001 super output areas - middle layer,305,No adults in employment - with dependent children,223
380,2001,E02002531,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1317
381,2001,E02002531,2001 super output areas - middle layer,305,With dependent children - all ages,940
382,2001,E02002531,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,290
383,2001,E02002531,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1484
384,2001,E02002532,2001 super output areas - middle layer,305,All households,2669
385,2001,E02002532,2001 super output areas - middle layer,305,No adults in employment - with dependent children,176
386,2001,E02002532,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1108
387,2001,E02002532,2001 super output areas - middle layer,305,With dependent children - all ages,709
388,2001,E02002532,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,266
389,2001,E02002532,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1126
390,2001,E02002533,2001 super output areas - middle layer,305,All households,2332
391,2001,E02002533,2001 super output areas - middle layer,305,No adults in employment - with dependent children,81
392,2001,E02002533,2001 super output areas - middle layer,305,No adults in employment - without dependent children,701
393,2001,E02002533,2001 super output areas - middle layer,305,With dependent children - all ages,748
394,2001,E02002533,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,249
395,2001,E02002533,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,713
396,2001,E02002534,2001 super output areas - middle layer,305,All households,2430
397,2001,E02002534,2001 super output areas - middle layer,305,No adults in employment - with dependent children,27
398,2001,E02002534,2001 super output areas - middle layer,305,No adults in employment - without dependent children,701
399,2001,E02002534,2001 super output areas - middle layer,305,With dependent children - all ages,718
400,2001,E02002534,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,189
401,2001,E02002534,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,726
402,2001,E02002535,2001 super output areas - middle layer,305,All households,3784
403,2001,E02002535,2001 super output areas - middle layer,305,No adults in employment - with dependent children,57
404,2001,E02002535,2001 super output areas - middle layer,305,No adults in employment - without dependent children,827
405,2001,E02002535,2001 super output areas - middle layer,305,With dependent children - all ages,1411
406,2001,E02002535,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,456
407,2001,E02002535,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1121
408,2001,E02002536,2001 super output areas - middle layer,305,All households,4160
409,2001,E02002536,2001 super output areas - middle layer,305,No adults in employment - with dependent children,216
410,2001,E02002536,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1773
411,2001,E02002536,2001 super output areas - middle layer,305,With dependent children - all ages,1168
412,2001,E02002536,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,405
413,2001,E02002536,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1839
414,2001,E02002537,2001 super output areas - middle layer,305,All households,3591
415,2001,E02002537,2001 super output areas - middle layer,305,No adults in employment - with dependent children,397
416,2001,E02002537,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1318
417,2001,E02002537,2001 super output areas - middle layer,305,With dependent children - all ages,1271
