,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
356,2001,E02000686,2001 super output areas - middle layer,305,All households,2701
357,2001,E02000686,2001 super output areas - middle layer,305,No adults in employment - with dependent children,315
358,2001,E02000686,2001 super output areas - middle layer,305,No adults in employment - without dependent children,778
359,2001,E02000686,2001 super output areas - middle layer,305,With dependent children - all ages,947
360,2001,E02000686,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,439
361,2001,E02000686,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,926
362,2001,E02000687,2001 super output areas - middle layer,305,All households,3348
363,2001,E02000687,2001 super output areas - middle layer,305,No adults in employment - with dependent children,274
364,2001,E02000687,2001 super output areas - middle layer,305,No adults in employment - without dependent children,893
365,2001,E02000687,2001 super output areas - middle layer,305,With dependent children - all ages,1006
366,2001,E02000687,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,458
367,2001,E02000687,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,985
368,2001,E02000688,2001 super output areas - middle layer,305,All households,3066
369,2001,E02000688,2001 super output areas - middle layer,305,No adults in employment - with dependent children,259
370,2001,E02000688,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1123
371,2001,E02000688,2001 super output areas - middle layer,305,With dependent children - all ages,999
372,2001,E02000688,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,380
373,2001,E02000688,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1180
374,2001,E02000714,2001 super output areas - middle layer,305,All households,2420
375,2001,E02000714,2001 super output areas - middle layer,305,No adults in employment - with dependent children,287
376,2001,E02000714,2001 super output areas - middle layer,305,No adults in employment - without dependent children,582
377,2001,E02000714,2001 super output areas - middle layer,305,With dependent children - all ages,927
378,2001,E02000714,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,431
379,2001,E02000714,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,832
380,2001,E02000715,2001 super output areas - middle layer,305,All households,2088
381,2001,E02000715,2001 super output areas - middle layer,305,No adults in employment - with dependent children,325
382,2001,E02000715,2001 super output areas - middle layer,305,No adults in employment - without dependent children,570
383,2001,E02000715,2001 super output areas - middle layer,305,With dependent children - all ages,856
384,2001,E02000715,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,384
385,2001,E02000715,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,803
386,2001,E02000716,2001 super output areas - middle layer,305,All households,2153
387,2001,E02000716,2001 super output areas - middle layer,305,No adults in employment - with dependent children,278
388,2001,E02000716,2001 super output areas - middle layer,305,No adults in employment - without dependent children,576
389,2001,E02000716,2001 super output areas - middle layer,305,With dependent children - all ages,805
390,2001,E02000716,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,371
391,2001,E02000716,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,745
392,2001,E02000717,2001 super output areas - middle layer,305,All households,2170
393,2001,E02000717,2001 super output areas - middle layer,305,No adults in employment - with dependent children,321
394,2001,E02000717,2001 super output areas - middle layer,305,No adults in employment - without dependent children,633
395,2001,E02000717,2001 super output areas - middle layer,305,With dependent children - all ages,856
396,2001,E02000717,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,413
397,2001,E02000717,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,865
398,2001,E02000718,2001 super output areas - middle layer,305,All households,2182
399,2001,E02000718,2001 super output areas - middle layer,305,No adults in employment - with dependent children,350
400,2001,E02000718,2001 super output areas - middle layer,305,No adults in employment - without dependent children,664
401,2001,E02000718,2001 super output areas - middle layer,305,With dependent children - all ages,890
402,2001,E02000718,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,465
403,2001,E02000718,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,827
404,2001,E02000719,2001 super output areas - middle layer,305,All households,2627
405,2001,E02000719,2001 super output areas - middle layer,305,No adults in employment - with dependent children,290
406,2001,E02000719,2001 super output areas - middle layer,305,No adults in employment - without dependent children,708
407,2001,E02000719,2001 super output areas - middle layer,305,With dependent children - all ages,809
408,2001,E02000719,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,398
409,2001,E02000719,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,900
410,2001,E02000720,2001 super output areas - middle layer,305,All households,2060
411,2001,E02000720,2001 super output areas - middle layer,305,No adults in employment - with dependent children,248
412,2001,E02000720,2001 super output areas - middle layer,305,No adults in employment - without dependent children,459
413,2001,E02000720,2001 super output areas - middle layer,305,With dependent children - all ages,896
414,2001,E02000720,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,371
415,2001,E02000720,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,717
416,2001,E02000721,2001 super output areas - middle layer,305,All households,2494
417,2001,E02000721,2001 super output areas - middle layer,305,No adults in employment - with dependent children,355
418,2001,E02000721,2001 super output areas - middle layer,305,No adults in employment - without dependent children,615
